Name(String),Dept(Integer),Salary(Integer),Tax(Integer)
Taylor,0,667000,6671
Harris,2,988600,9887
Garcia,1,909100,9092
Martinez,2,992200,9923
Davis,3,337000,3371
Smith,3,592300,5924
Jackson,1,794100,7942
Martinez,4,169000,1691
Taylor,4,641600,6417
Martin,1,353100,3532
Wilson,3,523200,5233
Thompson,1,582700,5828
White,2,273900,2740
Davis,3,420800,4209
Harris,4,259000,2591
Jones,4,941400,9415
Martinez,0,584900,5850
Johnson,3,573100,5732
Johnson,2,438300,4384
White,1,711300,7114
Brown,2,57100,572
Wilson,4,1029700,10298
Martin,1,749700,7498
Robinson,0,879400,8795
White,0,105900,1060
Johnson,1,41500,416
Martinez,2,691300,6914
Anderson,2,73800,739
Williams,3,896300,8964
Thomas,4,874400,8745
Brown,3,372600,3727
Taylor,2,229300,2294
Taylor,0,717000,7171
White,1,699000,6991
Thomas,1,659900,6600
Williams,2,281400,2815
Thomas,4,123400,1235
Moore,4,804400,8045
Wilson,3,309100,3092
Martin,2,272200,2723
Wilson,4,810900,8110
Garcia,4,119500,1196
Miller,4,328400,3285
Martin,0,255100,2552
Martin,1,537000,5371
Brown,0,585500,5856
Miller,2,43400,435
Miller,2,420000,4201
Wilson,0,59200,593
White,0,1004700,10048
Martin,4,19800,199
Wilson,4,950200,9503
Jones,1,122000,1221
Anderson,1,160700,1597
Wilson,2,787700,7878
Wilson,1,738100,7382
White,3,392000,3921
Martin,0,634700,6348
Wilson,0,993000,9931
Smith,2,270800,2709
Brown,0,544700,5448
Thompson,3,299900,3000
Thomas,2,691900,6920
Robinson,2,600400,6005
Brown,1,450600,4507
Davis,2,652000,6521
Martinez,4,187200,1873
Davis,3,892300,8924
Martinez,4,730800,7309
Miller,1,9000,91
Miller,4,269900,2700
Johnson,0,470700,4708
Taylor,4,171300,1714
Thompson,0,530800,5309
White,1,616500,6166
White,0,851200,8513
Moore,2,321100,3212
Miller,0,88000,881
Johnson,1,951300,9514
Thompson,1,78900,790
Moore,1,736700,7368
Williams,3,214600,2147
Smith,1,144300,1444
Thompson,0,375000,3751
Anderson,2,35000,351
Anderson,3,392300,3924
Moore,4,787000,7871
Jones,3,819100,8192
Jackson,2,255300,2554
Martin,3,673200,6722
Davis,1,807000,8071
Moore,4,387000,3871
Anderson,4,772800,7729
Jackson,1,963700,9638
Harris,3,744100,7442
Miller,0,138400,1385
Moore,0,806400,8065
White,4,150100,1502
Davis,3,637200,6373
Jones,0,71100,712
Moore,3,951100,9512
Martinez,0,45200,453
Johnson,2,413900,4140
Martin,4,335600,3357
Taylor,3,638800,6389
Martin,2,188500,1886
Taylor,0,158200,1583
Davis,3,444500,4446
Smith,0,686600,6867
Moore,3,35600,357
Miller,3,653600,6537
Moore,3,915500,9156
Jackson,0,1028500,10286
Thompson,4,152300,1524
Johnson,4,272900,2730
Johnson,4,679700,6798
Smith,4,63000,631
Robinson,1,463400,4635
Thomas,3,191900,1920
Martinez,0,1000700,10008
Martinez,4,972200,9723
Taylor,2,616200,6163
Moore,3,674400,6745
Thomas,1,211400,2115
Garcia,0,180400,1805
Williams,3,855600,8557
Jones,2,783100,7832
Brown,2,382300,3824
Miller,1,348700,3488
Johnson,1,990200,9903
Harris,2,764500,7646
Johnson,3,628100,6282
Harris,0,188100,1882
Martinez,4,492500,4926
Davis,1,257800,2579
Jones,2,690800,6909
Garcia,0,7300,74
Taylor,0,1027400,10275
Brown,2,194000,1941
Moore,3,943200,9433
Jackson,4,719000,7191
Miller,0,182700,1828
Brown,2,389400,3895
Johnson,1,437400,4375
Johnson,4,779000,7791
Johnson,0,197700,1978
Smith,2,63100,632
Jackson,4,74600,747
Wilson,2,789700,7898
Thomas,2,10000,101
Jackson,1,888500,8886
Moore,1,979000,9791
Johnson,1,768500,7686
Jackson,1,70000,701
Jones,4,729600,7297
Jones,1,834700,8348
White,3,941800,9419
Williams,2,96300,964
Robinson,3,350800,3509
Martinez,1,28300,284
White,0,969300,9694
Harris,0,129200,1293
Smith,2,692000,6921
Martinez,1,582900,5830
Taylor,1,596000,5961
Anderson,4,860200,8603
Johnson,0,954000,9541
Williams,0,825600,8257
Jackson,2,904900,9050
Anderson,4,370400,3705
Brown,0,225500,2256
Robinson,0,374700,3748
Garcia,3,221400,2215
Miller,2,333500,3336
Martin,1,195400,1955
Williams,1,424500,4246
Williams,1,475400,4755
Jackson,2,472800,4729
Jackson,2,882600,8827
Wilson,2,368900,3690
Robinson,1,143800,1439
Johnson,2,224800,2249
Miller,1,611700,6118
Wilson,0,721000,7211
Robinson,1,172100,1722
Robinson,2,974000,9741
Johnson,1,459600,4597
Wilson,0,946900,9470
Taylor,3,867500,8676
Miller,2,387900,3880
Jones,3,612700,6128
Taylor,4,770600,7707
Moore,2,716700,7168
Brown,3,482600,4827
Davis,3,180900,1810
Thomas,2,424900,4250
Taylor,3,61700,618
Williams,1,687600,6877
Garcia,0,680700,6797
Anderson,3,446100,4462
Thomas,3,1029500,10296
Moore,3,209600,2097
Jackson,4,449300,4494
Wilson,1,986400,9865
Jones,3,212400,2114
Jackson,4,672800,6729
Harris,1,156100,1562
Robinson,1,466500,4666
Taylor,4,680100,6802
Martin,1,940800,9409
White,4,768200,7683
Miller,3,860100,8602
Anderson,3,506400,5065
Brown,4,887100,8872
Davis,3,50300,504
Anderson,2,527200,5273
Harris,3,371000,3711
Harris,0,1005600,10057
Miller,2,594800,5949
Jones,3,358900,3590
Wilson,2,426000,4261
Anderson,0,179200,1793
Taylor,0,876300,8764
Brown,3,1015000,10140
Garcia,1,669300,6694
Taylor,1,42600,427
Thompson,4,326200,3263
Harris,3,388400,3885
Williams,4,739600,7397
Jackson,1,378200,3783
Williams,0,777900,7780
Robinson,0,811300,8114
Jones,2,380500,3806
Davis,2,337200,3373
Wilson,2,958100,9582
White,1,211600,2117
Garcia,1,278900,2790
Johnson,1,117400,1175
Williams,0,862900,8630
Martin,2,768100,7682
Williams,0,806900,8070
White,4,589900,5900
Thomas,4,744600,7447
Taylor,2,480600,4807
Thompson,3,53900,540
Martinez,3,778300,7784
Thomas,2,153900,1540
Martin,0,606100,6062
Taylor,3,149500,1496
Jackson,2,255700,2558
Jones,4,106800,1069
Martin,4,16500,166
Moore,0,587600,5877
Martin,2,342100,3422
Smith,2,24500,246
Anderson,4,756300,7564
Martin,1,293100,2932
Thompson,3,189100,1892
Smith,3,635400,6355
Johnson,3,684000,6841
Anderson,3,479100,4792
Anderson,2,71300,714
Martinez,0,127200,1273
Taylor,0,594100,5942
Miller,4,819600,8197
Davis,3,889300,8894
Miller,3,432300,4324
Martin,4,127600,1277
Jackson,4,689000,6891
Anderson,0,610200,6103
Davis,3,97100,972
Miller,0,351000,3511
White,0,351800,3519
White,0,701700,7018
Williams,0,731000,7311
Thomas,1,662800,6629
Miller,1,781300,7814
Martinez,2,98100,982
Martin,0,171800,1719
Robinson,0,525900,5260
Jones,0,164900,1650
Brown,2,99800,999
Miller,0,347600,3477
Wilson,1,394900,3950
White,0,294500,2946
Williams,0,882500,8826
Davis,0,818900,8190
Jackson,4,158800,1589
Garcia,4,206000,2061
Martinez,2,761800,7619
Brown,3,778700,7788
Smith,0,399900,4000
Williams,1,116000,1161
Martinez,2,33400,335
Garcia,4,1002000,10021
Taylor,3,675500,6756
White,2,638900,6390
White,0,939100,9392
White,0,681400,6815
Taylor,2,630500,6306
Jackson,4,52500,526
Martinez,2,1018400,10185
Jones,4,86200,863
Jones,2,467300,4674
Harris,0,129600,1297
Moore,4,924600,9247
Smith,0,764600,7647
Taylor,0,212300,2124
Taylor,1,833000,8331
Thomas,1,959200,9593
Johnson,1,686500,6866
White,1,483800,4839
Martinez,2,959800,9599
Jackson,2,807100,8072
Brown,0,472200,4723
Wilson,2,764100,7642
Davis,1,301500,3016
Taylor,3,950000,9501
Moore,2,63800,639
Williams,3,483100,4832
Harris,2,901100,9012
Brown,0,66000,661
Jackson,4,345600,3457
Robinson,4,487700,4878
Thomas,4,230900,2310
Thomas,1,587800,5879
Davis,3,197600,1977
Moore,0,724700,7248
Davis,3,618100,6182
White,0,1020100,10202
Taylor,4,427500,4276
Jackson,2,739400,7395
Thompson,4,1026000,10261
Jones,4,550400,5505
Williams,3,842300,8424
Jones,4,87600,877
Robinson,2,849800,8499
Wilson,2,248900,2490
Wilson,4,529200,5293
Davis,1,247400,2475
Miller,4,551000,5511
Moore,3,363800,3628
Jones,1,654800,6549
Robinson,1,768700,7688
White,3,217500,2176
Wilson,1,516900,5170
Jones,3,507900,5080
Jackson,0,373200,3733
Williams,2,659500,6596
Smith,1,389700,3898
Johnson,3,813400,8124
Garcia,1,567500,5676
Miller,2,335500,3356
Taylor,2,298500,2986
Brown,4,1016700,10168
Harris,4,380100,3802
Miller,4,181400,1815
Garcia,3,864600,8647
Davis,0,537700,5378
Martin,1,193300,1934
Johnson,1,71500,716
Williams,2,349300,3494
Brown,0,509200,5093
Thompson,2,679100,6792
Robinson,1,464100,4642
Johnson,0,334200,3343
White,0,696300,6964
Wilson,0,529100,5292
Smith,2,583500,5836
Thompson,2,847200,8473
Moore,2,592600,5927
Davis,4,856100,8562
Smith,3,794700,7948
Miller,1,86500,866
Jones,2,150000,1501
Wilson,1,543100,5432
Miller,4,700300,7004
Robinson,4,632000,6321
Wilson,1,559900,5600
Davis,4,784100,7842
Williams,0,159400,1595
Wilson,1,421800,4219
Jones,3,1028000,10281
Taylor,2,569800,5699
Johnson,2,354300,3544
Williams,4,397800,3979
Moore,3,308100,3082
Johnson,1,771600,7717
Davis,4,404200,4043
White,2,916600,9167
Wilson,4,908100,9082
White,3,135000,1351
Smith,0,884300,8844
Wilson,1,72200,723
Davis,1,692800,6929
Brown,1,348800,3489
Johnson,4,502100,5022
Garcia,4,961500,9616
Garcia,2,484000,4841
Miller,3,761700,7618
Wilson,1,277200,2773
Davis,0,475600,4757
Smith,2,954200,9543
Robinson,2,526700,5268
Harris,2,515400,5155
Wilson,3,470500,4706
Brown,3,725600,7257
Johnson,4,755200,7553
Davis,4,772400,7725
Johnson,2,572800,5729
Johnson,1,89000,891
White,4,93400,935
Robinson,0,878200,8783
Thompson,0,834300,8344
Martinez,2,580400,5805
Williams,4,382900,3830
Wilson,2,950400,9505
Moore,4,626700,6268
Harris,2,586900,5870
Moore,1,1000,11
Brown,2,1009000,10091
Jones,4,798500,7986
Thomas,1,701600,7017
Anderson,4,436500,4366
Robinson,0,324400,3245
Martin,1,899500,8996
Smith,2,399300,3994
Smith,1,868100,8682
Miller,1,163700,1638
Thompson,1,45300,454
Johnson,2,691700,6918
Martinez,3,1011200,10113
White,4,715600,7157
Williams,4,261300,2603
Harris,3,72000,721
Jones,0,444600,4447
Garcia,1,644700,6448
Taylor,4,251200,2513
Smith,3,447400,4475
Miller,1,970200,9703
Williams,4,126100,1262
Thomas,3,658000,6581
Garcia,3,31900,320
Wilson,1,220700,2208
Thompson,0,907400,9075
Anderson,2,79400,795
White,0,37000,371
Martinez,0,787400,7875
Smith,1,302700,3028
Robinson,0,370300,3704
White,3,765800,7659
Martin,3,235100,2352
Johnson,1,271400,2715
Wilson,2,473000,4731
Miller,0,793200,7933
Thomas,0,841400,8415
Williams,4,754700,7548
Thompson,1,649600,6497
Robinson,1,436000,4361
Jackson,3,115800,1159
Anderson,1,348500,3486
Anderson,3,782800,7829
Johnson,4,348200,3483
Taylor,4,958800,9589
Garcia,3,938600,9387
Smith,3,185300,1854
Jones,2,718200,7183
Brown,2,229600,2297
Jones,3,974500,9746
Taylor,2,584100,5842
Johnson,3,776700,7768
Martinez,0,743900,7440
Miller,1,490400,4894
Johnson,4,770800,7709
Taylor,3,852800,8529
Smith,1,1019200,10193
Davis,0,543500,5436
Thompson,4,617500,6176
Garcia,0,346600,3467
Brown,0,618900,6190
White,0,229000,2291
Harris,2,181500,1816
Johnson,4,166700,1668
Anderson,4,459700,4598
Taylor,1,840300,8404
Harris,1,641500,6416
Garcia,1,531300,5314
Martin,2,759100,7592
Miller,2,988200,9883
Williams,1,123100,1232
Thompson,2,969700,9687
White,4,418000,4181
Garcia,4,895900,8960
Johnson,3,696200,6963
Williams,2,699700,6998
Garcia,4,903700,9038
Martin,3,319500,3196
Thomas,4,549600,5497
Johnson,0,382800,3829
Davis,4,384400,3845
Taylor,3,710200,7103
Wilson,3,872200,8723
Brown,3,925400,9255
Williams,3,210400,2105
Jones,1,501000,5011
Harris,0,550100,5502
Robinson,0,313900,3140
Martinez,3,549800,5499
Jackson,3,854700,8548
Smith,4,180200,1803
Taylor,4,56700,568
Taylor,4,398100,3982
Jones,3,398400,3985
Garcia,4,511900,5120
Williams,2,358700,3588
Jackson,2,670600,6707
Miller,4,33900,340
Robinson,0,891500,8916
Martin,2,176000,1761
Davis,0,811100,8112
Moore,0,671200,6713
Brown,3,462200,4623
Thomas,3,668000,6681
Robinson,1,421500,4216
Davis,4,384500,3846
Garcia,3,84600,847
Davis,4,5000,51
Anderson,3,625000,6251
Jackson,0,428600,4287
Harris,3,878700,8788
Davis,0,198200,1983
White,3,1003200,10033
Jackson,3,236700,2368
White,4,592500,5926
Davis,4,319400,3195
Thomas,2,949900,9500
Davis,1,609400,6084
Martinez,3,165600,1657
Taylor,0,597100,5972
Smith,2,686800,6869
Martinez,2,307400,3075
Smith,0,913900,9140
Brown,2,675600,6757
Taylor,3,138800,1389
Smith,1,545300,5454
Miller,4,1028900,10290
White,1,491700,4918
Thompson,0,656400,6565
Jackson,2,548000,5481
Martin,0,688400,6885
Miller,4,55500,556
Thomas,1,640100,6402
Anderson,1,451200,4513
Moore,3,7900,80
Anderson,4,118400,1185
Johnson,1,25400,255
Garcia,2,402200,4023
Robinson,1,315400,3155
Harris,2,828300,8284
Martinez,4,90800,909
Wilson,2,317400,3175
Jackson,0,439700,4398
Smith,0,535100,5352
White,0,752100,7522
Martinez,4,693000,6931
Brown,4,181900,1820
Harris,4,250400,2505
Martinez,4,631700,6307
Thompson,0,634600,6347
Martin,4,347100,3472
Taylor,1,505400,5055
Wilson,1,232300,2324
Garcia,4,432000,4310
White,4,59900,600
Robinson,2,701000,7011
Garcia,3,538600,5387
White,4,991500,9916
Jackson,2,80400,805
Davis,3,682200,6823
Brown,1,728900,7290
Jackson,3,581700,5818
Brown,0,438100,4382
Miller,1,73000,731
Moore,1,786200,7863
Davis,2,546000,5461
Jackson,0,195700,1958
White,3,26500,266
Brown,2,547300,5474
Martinez,1,220000,2201
Thompson,1,279400,2795
Robinson,0,380800,3809
Martin,0,665100,6652
Robinson,3,713200,7133
Moore,3,578600,5787
Harris,4,414000,4141
Jackson,1,113600,1137
Miller,0,341100,3412
Garcia,0,186100,1862
Thompson,4,482200,4823
Brown,4,1023200,10233
Robinson,4,157700,1578
Smith,4,542100,5422
Wilson,0,540000,5401
Robinson,2,296800,2969
Brown,0,999400,9995
Johnson,1,499100,4992
Harris,0,563600,5637
Thomas,0,31600,317
Taylor,4,147500,1476
Anderson,0,792400,7914
Davis,2,921000,9211
Brown,1,749600,7497
Miller,4,45400,455
Robinson,4,875300,8754
Thomas,0,551600,5517
Thomas,1,942200,9423
Jackson,4,628000,6281
Davis,2,34000,341
Taylor,4,288800,2889
Martinez,4,405800,4059
Moore,1,649800,6499
Jackson,1,1007400,10075
Garcia,2,269300,2694
Brown,3,262500,2626
Miller,2,884700,8848
Thomas,2,27200,273
Martinez,1,323700,3238
Thomas,4,21600,217
Garcia,0,407600,4077
Harris,0,739200,7393
Thomas,0,174300,1744
Robinson,3,1026400,10265
Thomas,0,479700,4798
Moore,3,307900,3080
Harris,2,183600,1837
Smith,4,171100,1712
Anderson,3,783700,7838
Wilson,2,872700,8728
Moore,1,809000,8091
Anderson,0,148700,1488
Johnson,2,1027100,10272
Robinson,2,961600,9617
Davis,0,993200,9933
Martin,0,581200,5813
Jones,2,105500,1056
Smith,3,522500,5226
Smith,4,58600,587
Smith,1,689300,6894
Jones,2,379200,3793
Martin,4,788400,7885
Smith,2,975600,9757
Jones,1,838300,8384
Martinez,1,980600,9807
Brown,2,211900,2120
Harris,3,727300,7274
Jackson,4,772100,7722
White,3,24700,248
Anderson,0,272700,2728
Jones,0,818600,8187
Smith,3,514400,5145
Robinson,0,94600,947
Miller,1,622300,6224
Davis,4,438600,4387
White,3,254000,2541
Thompson,0,477000,4771
Davis,3,479900,4800
Taylor,3,445400,4455
Smith,1,286200,2863
Thompson,2,494300,4944
Anderson,0,795900,7960
Johnson,1,359200,3593
Thomas,1,671100,6712
Miller,2,589400,5895
Harris,0,527400,5275
Anderson,3,933600,9337
Moore,4,978900,9790
Thompson,0,352300,3524
Robinson,3,328100,3282
Davis,4,44900,450
Williams,4,309900,3100
Martinez,0,747100,7472
Smith,1,858900,8590
Moore,0,847800,8479
Thomas,3,745300,7454
Jones,2,597700,5978
Williams,3,582300,5824
Thompson,0,383800,3839
Martin,2,655400,6555
Jones,0,208200,2083
Robinson,1,684200,6843
White,0,959600,9597
Miller,3,224600,2247
Thomas,1,661600,6617
Miller,2,640700,6408
Thomas,2,963100,9632
Smith,1,452400,4525
Moore,4,897100,8972
Robinson,0,955300,9554
Miller,2,226600,2267
Smith,0,1008200,10083
Robinson,1,842000,8421
Jones,2,1029300,10294
Martinez,2,1023700,10238
Thomas,1,444000,4441
Moore,2,193000,1931
Miller,1,233300,2334
Harris,4,770400,7705
Thomas,1,886000,8861
Taylor,2,283400,2835
Moore,3,816000,8161
Thomas,2,624700,6248
Robinson,4,720100,7202
Jackson,4,552700,5528
Moore,1,8900,90
Williams,2,941600,9417
Williams,3,906300,9064
Jackson,2,60100,602
Thomas,0,972000,9721
Williams,1,358100,3582
Thompson,3,124700,1248
Garcia,3,724200,7243
Anderson,3,199600,1997
Moore,3,155800,1559
White,3,965100,9652
Jackson,0,16600,167
Robinson,4,53700,538
Johnson,4,292100,2922
Williams,1,46000,461
Garcia,3,131500,1316
Jackson,3,571600,5717
Martin,4,269400,2695
Wilson,3,452500,4526
Wilson,4,517900,5180
Moore,1,922400,9225
Jackson,4,66500,666
Garcia,2,118600,1187
Taylor,2,970600,9707
Williams,0,774800,7749
Johnson,0,276700,2768
Thompson,4,902000,9021
Martin,3,573900,5740
White,2,518000,5181
Robinson,0,738000,7381
Wilson,0,78400,785
Harris,2,111600,1117
Moore,1,661800,6619
Johnson,2,513000,5131
Davis,2,601600,6017
Harris,2,357700,3578
White,4,809900,8100
Martin,0,17600,177
Moore,3,246500,2466
Moore,2,772900,7730
Jones,0,175500,1756
Smith,4,498000,4981
Wilson,2,134600,1347
Wilson,2,73700,738
Davis,0,194200,1943
White,1,390000,3901
Smith,4,245700,2458
Williams,0,760000,7601
Taylor,3,103700,1038
Anderson,1,480400,4805
Robinson,4,308800,3089
Anderson,4,409800,4099
Thompson,2,615000,6151
Jones,0,892100,8922
White,3,398800,3989
Anderson,2,528600,5287
Williams,4,709100,7092
Thomas,3,588000,5881
Robinson,4,744500,7446
White,3,238900,2390
Thompson,3,604100,6042
White,3,125200,1253
Moore,4,800000,8001
Smith,2,910200,9103
Jackson,1,742200,7423
Taylor,3,826800,8269
Brown,4,481500,4816
Moore,1,842500,8426
Thompson,0,385900,3860
Taylor,4,592900,5930
Thompson,1,172400,1725
White,2,859800,8599
Thompson,0,515100,5152
Harris,3,22300,224
Brown,3,356600,3567
Martin,1,61100,612
Brown,0,1013400,10135
Johnson,2,141300,1414
Thompson,1,115200,1153
Moore,3,918200,9183
Jackson,2,487600,4877
Robinson,1,802800,8029
Davis,2,393500,3936
Wilson,0,559500,5596
Wilson,4,285400,2855
Johnson,1,383000,3831
Martin,3,821300,8214
Martin,2,779900,7800
Martin,3,609200,6093
Harris,0,290200,2903
Moore,0,945700,9458
Miller,4,190500,1906
Brown,2,979800,9799
White,0,769900,7700
Garcia,0,621300,6214
Miller,3,990000,9901
Brown,3,30900,310
Anderson,2,346900,3470
Martin,3,475700,4758
Anderson,1,698200,6983
Taylor,4,151800,1519
Brown,4,278600,2787
Wilson,1,560800,5609
Thomas,3,1015200,10153
Brown,3,735800,7359
Garcia,1,233400,2335
Anderson,4,813500,8136
Davis,4,288400,2885
Jones,3,772300,7724
Wilson,4,380300,3804
Martin,2,431800,4319
Robinson,0,526300,5264
Wilson,4,193100,1932
Williams,2,633800,6339
Martinez,2,834200,8343
Martin,3,650400,6505
Johnson,0,47000,471
Thompson,1,686000,6861
Davis,1,20100,202
Moore,4,286600,2867
Moore,1,914100,9142
Brown,2,868500,8686
Brown,0,707300,7074
Taylor,3,831000,8311
Harris,3,520900,5210
Moore,2,920600,9207
Smith,0,978800,9789
Miller,0,94500,946
Martin,2,285600,2857
Moore,4,523500,5236
Jackson,3,496400,4965
Anderson,2,597800,5979
Moore,2,996700,9968
Davis,1,111300,1114
Thompson,0,800400,8005
Garcia,1,105600,1057
Wilson,3,205500,2056
Jackson,3,947000,9471
Robinson,2,858400,8585
Anderson,3,158400,1585
Robinson,2,1013800,10139
Harris,2,846900,8470
Johnson,2,198700,1988
Thomas,2,1021900,10220
Thomas,4,44200,443
Smith,4,40100,402
Davis,1,319000,3180
Martinez,2,293800,2939
White,3,1000200,10003
Williams,0,281900,2820
Wilson,3,937100,9372
Jones,4,561300,5614
Robinson,4,314100,3131
Garcia,2,934400,9345
Wilson,2,360500,3606
Garcia,1,956800,9569
Martinez,0,455600,4557
Anderson,4,429000,4291
Johnson,0,933900,9340
White,4,705000,7051
White,1,702600,7027
Robinson,0,500400,5005
Wilson,3,547500,5476
Martinez,2,287100,2861
Thomas,0,631300,6314
Miller,2,715100,7152
Anderson,1,564700,5648
Williams,3,773500,7736
Robinson,0,226200,2263
Wilson,1,503600,5037
Martinez,3,303500,3036
Jackson,3,447800,4479
Taylor,3,12200,123
Brown,0,975800,9759
Moore,3,184200,1843
Williams,2,706800,7069
Thomas,0,743400,7435
Johnson,2,835100,8352
Smith,4,789400,7895
Miller,2,465000,4651
Miller,3,299100,2992
Moore,3,208800,2089
Anderson,4,960100,9602
Thomas,4,932900,9330
Wilson,0,247300,2474
Robinson,1,898800,8989
Davis,4,15100,152
Thompson,1,938300,9384
Jones,1,698900,6990
Wilson,4,946000,9461
Robinson,4,326100,3262
Smith,1,859000,8591
Jackson,0,70300,704
Robinson,4,831100,8312
Johnson,1,117700,1178
White,4,4200,43
Harris,0,594900,5950
Thompson,0,364300,3644
Thompson,3,969100,9681
Davis,2,60500,606
Brown,0,662100,6622
Miller,1,956900,9570
Miller,0,471800,4719
Robinson,0,42100,422
Moore,4,425300,4254
Johnson,0,816200,8163
Jones,1,383200,3833
Miller,3,925600,9257
Taylor,4,426500,4266
Harris,3,327900,3280
Williams,4,789200,7893
White,3,126800,1269
Jackson,1,167900,1680
Wilson,3,896400,8965
Thomas,2,648900,6490
Jackson,4,346700,3468
Wilson,4,272600,2727
Williams,4,171500,1716
Jackson,4,1023100,10232
Brown,4,677800,6779
Anderson,0,424300,4244
Thompson,0,224900,2250
Thompson,2,262400,2625
Anderson,3,185700,1858
Anderson,2,966100,9662
Robinson,1,416100,4162
Miller,4,28200,283
Johnson,1,468300,4684
Taylor,0,751700,7518
Moore,0,800700,8008
Thomas,0,558100,5582
Harris,3,46400,465
Brown,1,861000,8611
Harris,2,43200,433
Moore,3,445600,4457
Johnson,3,599100,5992
Miller,2,787300,7874
Wilson,0,137400,1375
Williams,0,32700,328
Anderson,1,1022200,10223
Thompson,0,201400,2015
Williams,4,321700,3218
Jones,2,610300,6104
White,2,313000,3131
Brown,0,440700,4408
Taylor,4,975500,9756
Johnson,2,250200,2503
Wilson,3,975700,9758
White,3,726200,7263
Davis,4,695000,6951
Jones,1,755600,7557
Smith,4,168000,1681
Martin,0,419500,4196
Johnson,4,323300,3234
Davis,0,569200,5693
Garcia,3,841700,8418
Anderson,3,385100,3852
Thompson,1,926800,9269
Robinson,4,573200,5733
Moore,3,213600,2137
Anderson,3,996500,9966
White,0,26400,265
Miller,3,462000,4621
Taylor,3,93200,933
White,0,512600,5127
Miller,0,752400,7525
Miller,4,857600,8577
Smith,0,747600,7477
Brown,1,398700,3988
Martin,3,906200,9063
Smith,0,575900,5760
Taylor,3,667800,6679
Davis,4,536300,5364
Robinson,3,364200,3643
Martinez,2,95100,941
Robinson,3,901500,9016
Garcia,3,20500,195
Brown,2,599300,5994
White,3,900100,9002
Wilson,3,48100,482
Davis,4,463300,4634
Garcia,2,40500,406
Robinson,2,531200,5313
Martinez,2,142500,1426
Martin,0,978000,9781
